Resource,onshore_wind,solar_pv_sat,solar_btm,solar_btm_curt,hydro,battery4,battery8,pumped_hydro_long,pumped_hydro_short,geothermal,Total
t3866,0.0,0.0,0.0,0.0,0.0,0.0,39.07669390395459,0.0,0.0,0.0,39.07669390395459
t3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3876,0.0,0.0,0.0,0.0,0.0,0.0,34.82054283851834,0.0,0.0,0.0,34.82054283851834
t3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3896,0.0,0.0,0.0,0.0,0.0,0.0,25.879466597291785,0.0,0.0,0.0,25.879466597291785
t3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3906,0.0,0.0,0.0,0.0,0.0,0.0,22.654219545146344,0.0,0.0,0.0,22.654219545146344
t3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3916,0.0,0.0,0.0,0.0,0.0,0.0,18.98942891958652,0.0,0.0,0.0,18.98942891958652
t3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3921,0.0,0.0,0.0,0.0,0.0,0.0,16.820865458644843,0.0,0.0,0.0,16.820865458644843
t3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3931,0.0,0.0,0.0,0.0,0.0,0.0,13.732053759474459,0.0,0.0,0.0,13.732053759474459
t3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3936,0.0,0.0,0.0,0.0,0.0,0.0,11.220963795152663,0.0,0.0,0.0,11.220963795152663
t3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3941,0.0,0.0,0.0,0.0,0.0,0.0,8.925424866132689,0.0,0.0,0.0,8.925424866132689
t3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3946,0.0,0.0,0.0,0.0,0.0,0.0,6.905084090636322,0.0,0.0,0.0,6.905084090636322
t3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3949,0.0,0.0,0.0,0.0,0.0,0.0,6.247323627052854,0.0,0.0,0.0,6.247323627052854
t3950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3951,0.0,0.0,0.0,0.0,0.0,0.0,5.048810023869709,0.0,0.0,0.0,5.048810023869709
t3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3953,0.0,0.0,0.0,0.0,0.0,0.0,3.8779689205437307,0.0,0.0,0.0,3.8779689205437307
t3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3956,0.0,0.0,0.0,0.0,0.0,0.0,0.8329177260725373,0.0,0.0,0.0,0.8329177260725373
t3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4033,0.0,0.0,0.0,0.0,0.0,0.0,15.916350766037908,0.0,0.0,0.0,15.916350766037908
t4034,0.0,0.0,0.0,0.0,0.0,0.0,24.516945436558252,0.0,0.0,0.0,24.516945436558252
t4035,0.0,0.0,0.0,0.0,0.0,0.0,17.536897087009535,0.0,0.0,0.0,17.536897087009535
t4036,0.0,0.0,0.0,0.0,0.0,0.0,26.101797327529873,0.0,0.0,0.0,26.101797327529873
t4037,0.0,0.0,0.0,0.0,0.0,0.0,17.74910407798116,0.0,0.0,0.0,17.74910407798116
t4038,0.0,0.0,0.0,0.0,0.0,0.0,21.753192468501496,0.0,0.0,0.0,21.753192468501496
t4039,0.0,0.0,0.0,0.0,0.0,0.0,22.321178248952783,0.0,0.0,0.0,22.321178248952783
t4040,0.0,0.0,0.0,0.0,0.0,0.0,13.847917889404064,0.0,0.0,0.0,13.847917889404064
t4041,0.0,0.0,0.0,0.0,0.0,0.0,22.388759079924398,0.0,0.0,0.0,22.388759079924398
t4042,0.0,0.0,0.0,0.0,0.0,0.0,13.948549090375693,0.0,0.0,0.0,13.948549090375693
t4043,0.0,0.0,0.0,0.0,0.0,0.0,22.448312760896023,0.0,0.0,0.0,22.448312760896023
t4044,0.0,0.0,0.0,0.0,0.0,0.0,18.52695665134731,0.0,0.0,0.0,18.52695665134731
t4045,0.0,0.0,0.0,0.0,0.0,0.0,17.991025911867645,0.0,0.0,0.0,17.991025911867645
t4046,0.0,0.0,0.0,0.0,0.0,0.0,18.694475131867648,0.0,0.0,0.0,18.694475131867648
t4047,0.0,0.0,0.0,0.0,0.0,0.0,10.36795869186765,0.0,0.0,0.0,10.36795869186765
t4048,0.0,0.0,0.0,0.0,0.0,0.0,6.535272821867643,0.0,0.0,0.0,6.535272821867643
t4049,0.0,0.0,0.0,0.0,0.0,0.0,15.164096171867648,0.0,0.0,0.0,15.164096171867648
t4050,0.0,0.0,0.0,0.0,0.0,0.0,6.816715801867645,0.0,0.0,0.0,6.816715801867645
t4051,0.0,0.0,0.0,0.0,0.0,0.0,15.491809711867646,0.0,0.0,0.0,15.491809711867646
t4052,0.0,0.0,0.0,0.0,0.0,0.0,15.120470441867646,0.0,0.0,0.0,15.120470441867646
t4053,0.0,0.0,0.0,0.0,0.0,0.0,15.658352741867645,0.0,0.0,0.0,15.658352741867645
t4054,0.0,0.0,0.0,0.0,0.0,0.0,7.287894821867646,0.0,0.0,0.0,7.287894821867646
t4055,0.0,0.0,0.0,0.0,0.0,0.0,11.378064711867644,0.0,0.0,0.0,11.378064711867644
t4056,0.0,0.0,0.0,0.0,0.0,0.0,20.060335041867646,0.0,0.0,0.0,20.060335041867646
t4057,0.0,0.0,0.0,0.0,0.0,0.0,11.635522091867642,0.0,0.0,0.0,11.635522091867642
t4058,0.0,0.0,0.0,0.0,0.0,0.0,20.181433091867646,0.0,0.0,0.0,20.181433091867646
t4059,0.0,0.0,0.0,0.0,0.0,0.0,11.778021371867645,0.0,0.0,0.0,11.778021371867645
t4060,0.0,0.0,0.0,0.0,0.0,0.0,20.430575011867646,0.0,0.0,0.0,20.430575011867646
t4061,0.0,0.0,0.0,0.0,0.0,0.0,12.005570511867646,0.0,0.0,0.0,12.005570511867646
t4062,0.0,0.0,0.0,0.0,0.0,0.0,20.590701471867646,0.0,0.0,0.0,20.590701471867646
t4063,0.0,0.0,0.0,0.0,0.0,0.0,12.141900691867647,0.0,0.0,0.0,12.141900691867647
t4064,0.0,0.0,0.0,0.0,0.0,0.0,16.166818621867648,0.0,0.0,0.0,16.166818621867648
t4065,0.0,0.0,0.0,0.0,0.0,0.0,16.704956711867645,0.0,0.0,0.0,16.704956711867645
t4066,0.0,0.0,0.0,0.0,0.0,0.0,16.286721331867646,0.0,0.0,0.0,16.286721331867646
t4067,0.0,0.0,0.0,0.0,0.0,0.0,16.817451951867646,0.0,0.0,0.0,16.817451951867646
t4068,0.0,0.0,0.0,0.0,0.0,0.0,8.385639681867644,0.0,0.0,0.0,8.385639681867644
t4069,0.0,0.0,0.0,0.0,0.0,0.0,16.885963931867643,0.0,0.0,0.0,16.885963931867643
t4070,0.0,0.0,0.0,0.0,0.0,0.0,9.335472639999999,0.0,0.0,0.0,9.335472639999999
t4071,0.0,0.0,0.0,0.0,0.0,0.0,5.31993525,0.0,0.0,0.0,5.31993525
t4072,0.0,0.0,0.0,0.0,0.0,0.0,13.784567610000003,0.0,0.0,0.0,13.784567610000003
t4073,0.0,0.0,0.0,0.0,0.0,0.0,13.244248040000002,0.0,0.0,0.0,13.244248040000002
t4074,0.0,0.0,0.0,0.0,0.0,0.0,13.677928800000004,0.0,0.0,0.0,13.677928800000004
t4075,0.0,0.0,0.0,0.0,0.0,0.0,13.138490560000001,0.0,0.0,0.0,13.138490560000001
t4076,0.0,0.0,0.0,0.0,0.0,0.0,13.537799720000002,0.0,0.0,0.0,13.537799720000002
t4077,0.0,0.0,0.0,0.0,0.0,0.0,13.001446989999998,0.0,0.0,0.0,13.001446989999998
t4078,0.0,0.0,0.0,0.0,0.0,0.0,13.432484540000004,0.0,0.0,0.0,13.432484540000004
t4079,0.0,0.0,0.0,0.0,0.0,0.0,4.756167529999999,0.0,0.0,0.0,4.756167529999999
t4080,0.0,0.0,0.0,0.0,0.0,0.0,13.1256804,0.0,0.0,0.0,13.1256804
t4081,0.0,0.0,0.0,0.0,0.0,0.0,4.33126326,0.0,0.0,0.0,4.33126326
t4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4083,0.0,0.0,0.0,0.0,0.0,0.0,8.438428020000003,0.0,0.0,0.0,8.438428020000003
t4084,0.0,0.0,0.0,0.0,0.0,0.0,0.9552963399999967,0.0,0.0,0.0,0.9552963399999967
t4085,0.0,0.0,0.0,0.0,0.0,0.0,9.353334109999999,0.0,0.0,0.0,9.353334109999999
t4086,0.0,0.0,0.0,0.0,0.0,0.0,8.682186389999998,0.0,0.0,0.0,8.682186389999998
t4087,0.0,0.0,0.0,0.0,0.0,0.0,9.016767379999997,0.0,0.0,0.0,9.016767379999997
t4088,0.0,0.0,0.0,0.0,0.0,0.0,0.3881277299999937,0.0,0.0,0.0,0.3881277299999937
t4089,0.0,0.0,0.0,0.0,0.0,0.0,0.8211821599999993,0.0,0.0,0.0,0.8211821599999993
t4090,0.0,0.0,0.0,0.0,0.0,0.0,0.21854215999999838,0.0,0.0,0.0,0.21854215999999838
t4091,0.0,0.0,0.0,0.0,0.0,0.0,8.610201459999999,0.0,0.0,0.0,8.610201459999999
t4092,0.0,0.0,0.0,0.0,0.0,0.0,4.415048399999996,0.0,0.0,0.0,4.415048399999996
t4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4094,0.0,0.0,0.0,0.0,0.0,0.0,1.9838677536732003,0.0,0.0,0.0,1.9838677536732003
t4095,0.0,0.0,0.0,0.0,0.0,0.0,13.116682617116414,0.0,0.0,0.0,13.116682617116414
t4096,0.0,0.0,0.0,0.0,0.0,0.0,15.267124390789618,0.0,0.0,0.0,15.267124390789618
t4097,0.0,0.0,0.0,0.0,0.0,0.0,27.483695214151325,0.0,0.0,0.0,27.483695214151325
t4098,0.0,0.0,0.0,0.0,0.0,0.0,29.643134527824525,0.0,0.0,0.0,29.643134527824525
t4099,0.0,0.0,0.0,0.0,0.0,0.0,33.02326287103723,0.0,0.0,0.0,33.02326287103723
t4100,0.0,0.0,0.0,0.0,0.0,0.0,33.981065556717446,0.0,0.0,0.0,33.981065556717446
t4101,0.0,0.0,0.0,0.0,0.0,0.0,35.2218174647478,0.0,0.0,0.0,35.2218174647478
t4102,0.0,0.0,0.0,0.0,0.0,0.0,36.4004062814083,0.0,0.0,0.0,36.4004062814083
t4103,0.0,0.0,0.0,0.0,0.0,0.0,37.644285603588514,0.0,0.0,0.0,37.644285603588514
t4104,0.0,0.0,0.0,0.0,0.0,0.0,38.768125831333165,0.0,0.0,0.0,38.768125831333165
t4105,0.0,0.0,0.0,0.0,0.0,0.0,39.247470690422226,0.0,0.0,0.0,39.247470690422226
t4106,0.0,0.0,0.0,0.0,0.0,0.0,39.50866415767153,0.0,0.0,0.0,39.50866415767153
t4107,0.0,0.0,0.0,0.0,0.0,0.0,40.22143303938427,0.0,0.0,0.0,40.22143303938427
t4108,0.0,0.0,0.0,0.0,0.0,0.0,40.89704699124974,0.0,0.0,0.0,40.89704699124974
t4109,0.0,0.0,0.0,0.0,0.0,0.0,41.77018925506063,0.0,0.0,0.0,41.77018925506063
t4110,0.0,0.0,0.0,0.0,0.0,0.0,42.69406231093306,0.0,0.0,0.0,42.69406231093306
t4111,0.0,0.0,0.0,0.0,0.0,0.0,43.398578227084236,0.0,0.0,0.0,43.398578227084236
t4112,0.0,0.0,0.0,0.0,0.0,0.0,42.18824881457556,0.0,0.0,0.0,42.18824881457556
t4113,0.0,0.0,0.0,0.0,0.0,0.0,41.07866648579101,0.0,0.0,0.0,41.07866648579101
t4114,0.0,0.0,0.0,0.0,0.0,0.0,39.82543353748388,0.0,0.0,0.0,39.82543353748388
t4115,0.0,0.0,0.0,0.0,0.0,0.0,38.67832400648506,0.0,0.0,0.0,38.67832400648506
t4116,0.0,0.0,0.0,0.0,0.0,0.0,37.513319084047794,0.0,0.0,0.0,37.513319084047794
t4117,0.0,0.0,0.0,0.0,0.0,0.0,35.810281944743565,0.0,0.0,0.0,35.810281944743565
t4118,0.0,0.0,0.0,0.0,0.0,0.0,35.867895924202195,0.0,0.0,0.0,35.867895924202195
t4119,0.0,0.0,0.0,0.0,0.0,0.0,36.11199915665385,0.0,0.0,0.0,36.11199915665385
t4120,0.0,0.0,0.0,0.0,0.0,0.0,36.18747609039821,0.0,0.0,0.0,36.18747609039821
t4121,0.0,0.0,0.0,0.0,0.0,0.0,36.5575348556327,0.0,0.0,0.0,36.5575348556327
t4122,0.0,0.0,0.0,0.0,0.0,0.0,36.78826256708437,0.0,0.0,0.0,36.78826256708437
t4123,0.0,0.0,0.0,0.0,0.0,0.0,36.77319602704301,0.0,0.0,0.0,36.77319602704301
t4124,0.0,0.0,0.0,0.0,0.0,0.0,36.62862255589155,0.0,0.0,0.0,36.62862255589155
t4125,0.0,0.0,0.0,0.0,0.0,0.0,36.545497628025814,0.0,0.0,0.0,36.545497628025814
t4126,0.0,0.0,0.0,0.0,0.0,0.0,36.27231086980293,0.0,0.0,0.0,36.27231086980293
t4127,0.0,0.0,0.0,0.0,0.0,0.0,35.93092561470607,0.0,0.0,0.0,35.93092561470607
t4128,0.0,0.0,0.0,0.0,0.0,0.0,35.62026467498319,0.0,0.0,0.0,35.62026467498319
t4129,0.0,0.0,0.0,0.0,0.0,0.0,34.74013272668888,0.0,0.0,0.0,34.74013272668888
t4130,0.0,0.0,0.0,0.0,0.0,0.0,34.95832093437248,0.0,0.0,0.0,34.95832093437248
t4131,0.0,0.0,0.0,0.0,0.0,0.0,35.34370636843294,0.0,0.0,0.0,35.34370636843294
t4132,0.0,0.0,0.0,0.0,0.0,0.0,35.77910810619497,0.0,0.0,0.0,35.77910810619497
t4133,0.0,0.0,0.0,0.0,0.0,0.0,36.186369692398266,0.0,0.0,0.0,36.186369692398266
t4134,0.0,0.0,0.0,0.0,0.0,0.0,36.71081225851045,0.0,0.0,0.0,36.71081225851045
t4135,0.0,0.0,0.0,0.0,0.0,0.0,37.23882741892806,0.0,0.0,0.0,37.23882741892806
